KATL,KBOS,1521.5537972936816,2302,2a3f5e00-7410-4f45-9eb1-daef3093c824
KATL,KCLT,364.56708046971005,1055,0ab2647f-14e1-4c01-9daa-725f9584ff02
KATL,KCLT,364.56708046971005,1055,0ab2647f-14e1-4c01-9daa-725f9584ff02
KATL,KIAD,859.0311580773126,2109,bfa5ea02-8df8-4cc9-aab2-9ca67fd3df0b
KATL,KIAD,859.0311580773126,2109,bfa5ea02-8df8-4cc9-aab2-9ca67fd3df0b
KATL,KIAD,859.0311580773126,2320,3f6621f1-b07f-4b4b-a456-3442113088cf
KATL,KIAD,859.0311580773126,2320,3f6621f1-b07f-4b4b-a456-3442113088cf
KATL,KIAH,1107.5625747320169,0149,33dc94a6-20c4-4ada-b36f-6cf7fd5f0fb2
KATL,KIAH,1107.5625747320169,0149,33dc94a6-20c4-4ada-b36f-6cf7fd5f0fb2
KATL,KJFK,1222.0934471627534,1050,0e57dffb-6fd0-42ab-a6a2-fb8dd8049b98
KATL,KJFK,1222.0934471627534,1050,0e57dffb-6fd0-42ab-a6a2-fb8dd8049b98
KATL,KLAX,3125.7765184733307,1758,100fb969-d84b-4d87-956f-15e53c1e450c
KATL,KLAX,3125.7765184733307,1758,100fb969-d84b-4d87-956f-15e53c1e450c
KATL,KLAX,3125.7765184733307,2158,45687652-a892-4574-9448-dd8723d85c25
KATL,KLAX,3125.7765184733307,2158,45687652-a892-4574-9448-dd8723d85c25
KATL,KLGA,1224.8675522038163,1413,0239acc7-01bf-4afd-867b-f607bfef9fee
KATL,KLGA,1224.8675522038163,1413,0239acc7-01bf-4afd-867b-f607bfef9fee
KATL,KMCO,650.7363446314482,0019,eb111704-b237-4ff2-b34f-94635958c3cc
KATL,KMCO,650.7363446314482,0019,eb111704-b237-4ff2-b34f-94635958c3cc
KATL,KMCO,650.7363446314482,1021,6907eabc-f2d3-403d-b7c6-dacf7176a477
KATL,KMCO,650.7363446314482,1021,6907eabc-f2d3-403d-b7c6-dacf7176a477
KATL,KORD,976.3278291656198,1025,aebac01c-ea2d-48cc-974a-2a1e3fe8aa6f
KATL,KORD,976.3278291656198,1025,aebac01c-ea2d-48cc-974a-2a1e3fe8aa6f
KATL,KORD,976.3278291656198,1403,99a42ef5-c802-44c6-a0d0-fbae3c0fd866
KATL,KORD,976.3278291656198,1403,99a42ef5-c802-44c6-a0d0-fbae3c0fd866
KBOS,KCLT,1170.6751578578744,0730,bc5b2e8d-7c69-4093-aa3a-df91805fa4e9
KBOS,KCLT,1170.6751578578744,0730,bc5b2e8d-7c69-4093-aa3a-df91805fa4e9
KBOS,KCLT,1170.6751578578744,0828,e4eb306d-81b6-4364-9c57-f2759ec17c06
KBOS,KCLT,1170.6751578578744,0828,e4eb306d-81b6-4364-9c57-f2759ec17c06
KBOS,KDEN,2815.7313497633672,2047,320886bd-d922-4319-873e-e60b1d9ebc57
KBOS,KDEN,2815.7313497633672,2047,320886bd-d922-4319-873e-e60b1d9ebc57
KBOS,KDTW,1014.9910208155021,1120,f5b3828c-2520-4f07-bbb1-bed7ff5d6fe0
KBOS,KDTW,1014.9910208155021,1120,f5b3828c-2520-4f07-bbb1-bed7ff5d6fe0
KBOS,KDTW,1014.9910208155021,1815,2fad8613-e6e5-4a3c-8ac5-ea51ebcd5ecf
KBOS,KDTW,1014.9910208155021,1815,2fad8613-e6e5-4a3c-8ac5-ea51ebcd5ecf
KBOS,KIAD,663.5496609906668,2149,3b1aabd3-b945-42c9-b9a1-6a991393051d
KBOS,KIAD,663.5496609906668,2149,3b1aabd3-b945-42c9-b9a1-6a991393051d
KBOS,KIAH,2567.6454490128713,0347,6ee4c564-0864-44cd-b60f-b8857937c3a5
KBOS,KIAH,2567.6454490128713,0347,6ee4c564-0864-44cd-b60f-b8857937c3a5
KBOS,KIAH,2567.6454490128713,0838,6386826d-72e5-4819-838f-ab7ee95fd83b
KBOS,KIAH,2567.6454490128713,0838,6386826d-72e5-4819-838f-ab7ee95fd83b
KBOS,KIAH,2567.6454490128713,1418,3337e4eb-bd9f-4a6d-9948-d488728a6917
KBOS,KIAH,2567.6454490128713,1418,3337e4eb-bd9f-4a6d-9948-d488728a6917
KBOS,KJFK,300.1780016819811,1455,4113909e-c057-4d35-9459-21f7d628c063
KBOS,KJFK,300.1780016819811,1455,4113909e-c057-4d35-9459-21f7d628c063
KBOS,KLAX,4193.029101895385,0034,e28f95ae-e925-4b3c-9dc0-b47997617b7f
KBOS,KLAX,4193.029101895385,0034,e28f95ae-e925-4b3c-9dc0-b47997617b7f
KBOS,KMCO,1805.974795403886,1434,5a592c04-797c-49bd-88bf-c94ed3d5b3da
KBOS,KMCO,1805.974795403886,1434,5a592c04-797c-49bd-88bf-c94ed3d5b3da
KBOS,KMIA,2028.2815777870655,1703,e8a55f77-7a7a-4261-888d-873ac3ab592b
KBOS,KMIA,2028.2815777870655,1703,e8a55f77-7a7a-4261-888d-873ac3ab592b
KBOS,KORD,1391.0783440171117,2459,1d27ccb5-2727-4e4d-b0df-9ad259f69ec5
KBOS,KORD,1391.0783440171117,2459,1d27ccb5-2727-4e4d-b0df-9ad259f69ec5
KBOS,KPHL,450.1420076148382,0951,11829091-eff8-41cc-add9-10c13f08dc0f
KBOS,KPHL,450.1420076148382,0951,11829091-eff8-41cc-add9-10c13f08dc0f
KBOS,KPHL,450.1420076148382,1123,5eb6d2bc-b1a2-4dcb-a914-f785093eb073
KBOS,KPHL,450.1420076148382,1123,5eb6d2bc-b1a2-4dcb-a914-f785093eb073
KBOS,KPHL,450.1420076148382,2130,0176c2ac-ebec-423f-ac91-81bc09132d21
KBOS,KPHL,450.1420076148382,2130,0176c2ac-ebec-423f-ac91-81bc09132d21
KBOS,KPHX,3693.222935876034,0028,18760638-4c5f-417f-a162-a3c337188e15
KBOS,KPHX,3693.222935876034,0028,18760638-4c5f-417f-a162-a3c337188e15
KBOS,KPHX,3693.222935876034,1731,fb9bba96-84e2-4f25-9d0c-08c712d4c338
KBOS,KPHX,3693.222935876034,1731,fb9bba96-84e2-4f25-9d0c-08c712d4c338
KCLT,KBOS,1170.6751578578744,0902,8b2b5108-e115-4b57-bd72-bb7c0e07a6c8
